Coin,Description,Rank,Market capitalization,Market capitalization - Currency,Social dominance %,Category
TUNE,Bitune,2930,92542.7339685,USD,0.0003862385769940854,"Decentralized exchange, Derivatives, DeFi, Web3, Exchange tokens"
NOOT,NOOT (Ordinals),2931,145350,USD,0.028195416120568233,Memes
SATO,Atsuko Sato,2932,145165.80623436,USD,0.017380735964733843,
MJT,MojitoSwap,2933,144486.32821,USD,,"Decentralized exchange, DeFi, Exchange tokens"
AAX,Academic Labs,2934,143762.92472433,USD,,
MTVT,Metaverser,2935,143725.7388712145,USD,0.0003862385769940854,
SLING,Slingshot,2936,143012.11040985,USD,,"Gaming, NFTs and collectibles, Marketplace"
ZLW,Zelwin,2937,142283.9509940366,USD,,Marketplace
PMX,Primex Finance,2938,141762.11800000002,USD,,
ALT,AptosLaunch Token,2939,143638.58599999998,USD,0.18462203980317282,DAO
OPAI,Optopia,2940,135306.6,USD,,
VDT,Vendetta,2941,141054.030288028,USD,,Gaming
PCNT,Playcent,2942,140138.71233690315,USD,,"NFTs and collectibles, Social media and content"
SATOX,Satoxcoin,2943,140066.05144728,USD,,
TENET,TENET,2945,138992.9184,USD,0.01223088827147937,"Derivatives, DeFi"
PHTR,Phuture,2946,137719.5835904,USD,0.0003862385769940854,"Asset management, DeFi"
SPFC,Sao Paulo FC Fan Token,2947,137727.225,USD,0.001287461923313618,"Sports, Fan tokens"
BORING,BoringDAO,2948,137198.78194552,USD,0.0114584111174912,
VIA,Octavia AI,2949,134758.75,USD,0.006823548193562175,Data management and AI
MEMEAI,Meme Ai,2950,129963.08642081,USD,,Memes
SCCP,S.C. Corinthians Fan Token,2951,136431.6807,USD,0.0003862385769940854,"Sports, Fan tokens"
BRAWL,Brawl AI Layer,2952,134206.3086696951,USD,,Gaming
CATHEON,Artisse,2953,134083.88586164,USD,0.0007724771539881708,"Gaming, Data management and AI"
AIR,AIRian,2954,133703.85,USD,,
IMARO,IMARO,2955,133325.77255533,USD,,
KAPPA,the face of sarcasm,2956,131086.09809885,USD,,Memes
DOPE,Dopamine App,2957,131362.5,USD,,
OGGY,Oggy Inu (BSC),2958,109217.27020072662,USD,,Memes
RFR,Refereum,2959,131038.5087812,USD,0.0011587157309822561,"Gaming, Social media and content"
AICODE,AICODE,2960,122155.52359,USD,,Memes
NUX,Peanut,2961,128710,USD,0.0002574923846627236,
LIFE,Life Crypto,2962,128646.9962219971,USD,0.0034761471929467685,
GURU,Guru Network,2963,129517.5485814,USD,0.04493242112364527,Data management and AI
VALUE,Value Liquidity,2964,126897.84076948,USD,0.0015449543079763416,DeFi
TIMES,DARKTIMES,2965,114610.0588108,USD,0.0023174314619645122,Gaming
METO,Metafluence,2966,124212.479266332,USD,0.0005149847693254472,"Gaming, Data management and AI, NFTs and collectibles, Metaverse"
ORAIX,OraiDEX,2967,120947.69419790001,USD,,
DNOW,DuelNow,2968,120760.00000000001,USD,,
TAMA,Tamadoge,2969,122190.11054020502,USD,0.0046348629239290244,Memes
LAIR,Lair Finance,2970,122166.8,USD,,
IZZY,Izzy,2971,121774.87400000001,USD,,Memes
KTN,Kattana,2972,111425.71568905047,USD,0.008883487270863964,
IGU,IguVerse,2973,120142.8234656,USD,0.00502110150092311,
HAN,HanChain,2974,119537.8454283,USD,0.0014162081156449799,
BURGER,BurgerCities,2975,119562.1485440764,USD,0.008239756309207156,"Decentralized exchange, Gaming, DeFi, Exchange tokens"
FOCAI,Focai.fun,2976,118260,USD,,Memes
MIST,Mist,2977,117622.87836480001,USD,0.01377584257945571,"Gaming, NFTs and collectibles, Metaverse"
CHER,Cherry Network,2978,115095.39848530121,USD,,
DOGEN,DOGEN,2979,116210,USD,,Memes
MRBEAST,X Super Official CEO,2980,113007.62543388,USD,,Memes
FORM,Form,2981,114733.46956910401,USD,,
RETIK,Retik Finance,2982,114527.95,USD,0.001287461923313618,DeFi
GALO,Clube Atletico Mineiro Fan Token,2983,116771.82036800002,USD,0.0007724771539881708,"Sports, Fan tokens"
SOLS,SOLS,2984,113179.59006999999,USD,,
GAMES,OrdzGames,2985,114968,USD,,Gaming
ARC,Arcade,2986,112525.57399414683,USD,,"Gaming, NFTs and collectibles, Web3"
ACQ,Acquire.Fi,2987,111998.62910460001,USD,0.002574923846627236,Real-world assets
MINE,SpaceMine,2988,109974.566,USD,,
EXVG,Exverse,2989,112148.35200000001,USD,0.007467279155218985,"Gaming, NFTs and collectibles"
BP,BunnyPark,2990,112153.747089793,USD,,"Gaming, NFTs and collectibles"
CRT,Cantina Royale,2991,111307.49461095,USD,0.007467279155218985,
ZENAI,Zen AI,2992,113009.99988699,USD,,Memes
HAWKTUAH,Hawk Tuah,2993,110783.42049838002,USD,,Memes
FYDE,Fyde,2994,110212.8790626,USD,,Data management and AI
HQ,Metaverse HQ,2995,102666.8423023,USD,,
SMX,Snapmuse.io,2996,109456.639181709,USD,,
PANDO,Pando,2997,106836.93468077999,USD,,
COOK,Cook Finance,2998,108557.35509384346,USD,0.04570489827763344,"Asset management, DeFi"
FOREX,handleFOREX,2999,117147.73479612001,USD,,
GROW,Grow Token,3000,106800,USD,0.0299978628132073,Data management and AI
47,President Trump,3001,108205.73522688,USD,,
LABUBU,LABUBU,3002,106910,USD,,Memes
ZENIQ,Zeniq,3003,106268.4,USD,,
UNN,UNION Protocol Governance Token,3004,106177.89963916001,USD,0.0009012233463195326,Insurance
BTCF,BITCOIN FUTURE,3005,106486.6,USD,,
EVO,Devomon,3006,105106.47465528,USD,,Gaming
TOH,TeddyOnHeels,3007,105380,USD,,Memes
SHARE,Seigniorage Shares,3008,104985.3,USD,,"Algorithmic stablecoins, Seigniorage"
TSUGT,Captain Tsubasa,3009,104795.14531848,USD,0.008368502501538517,Gaming
CROWN,CROWN Token,3010,102726,USD,,
CAMT,CAMELL,3011,104213.1978732,USD,,
MTS,Metastrike,3012,101517.56501384001,USD,0.00502110150092311,"Gaming, NFTs and collectibles, Metaverse"
PLENA,Plena Finance,3013,100950.1056067,USD,,
CAPY,Capybara,3014,100910,USD,,Memes
DKT,dKloud,3015,100973.801844,USD,,
MUNITY,Metahorse Unity,3016,99849.89482415999,USD,,"Gaming, NFTs and collectibles"
D2T,Dash 2 Trade,3017,100385.55,USD,,
DAPPX,dAppstore,3018,93912.12621919737,USD,0.01364709638712435,
DLB,DiemLibre,3019,98925.86321888001,USD,,
BAC,Basis Cash,3020,99932.54839786254,USD,0.12642876086939728,"Stablecoins, Algorithmic stablecoins, Seigniorage, DeFi"
NBS,New BitShares,3021,99644.30743872,USD,0.0010299695386508944,
PRIMAL,PRIMAL,3022,100055,USD,,
NEWM,NEWM,3023,98703.31763915998,USD,,
OMNIA,OMNIA Protocol,3024,98394.98926500001,USD,0.0010299695386508944,"Data management and AI, DeFi, DePIN"
RDEX,Orders.Exchange,3025,97606,USD,0.000643730961656809,
ODDZ,Oddz,3026,96857.62825968,USD,0.0046348629239290244,"Derivatives, DeFi"
JANET,Janet,3027,96456,USD,0.0011587157309822561,"Memes, Data management and AI"
ZELIX,ZELIX,3028,93145.6946704617,USD,0.008239756309207156,
WEAR,MetaWear,3029,95706.45037174999,USD,,"Gaming, Metaverse"
KIM,Kim Exchange,3030,97763.4,USD,,
HNB,HNB Protocol,3031,95715.97200000001,USD,,
MAGA,MAGA 2024,3032,95134.072,USD,,Memes
SHIB20,Shib2.0,3033,107010.91530000001,USD,,
MAO,Mao,3034,94716,USD,,Memes
DHV,DeHive,3035,93876.52249999999,USD,0.0007724771539881708,DeFi
XSEED,MXS Games,3036,93460.077848594,USD,,Gaming
C4E,C4E,3037,93976.0247505,USD,,
DFY,Defi For You,3038,91935.46922628,USD,0.0015449543079763416,
PYM,Playermon,3039,91995.64457382,USD,0.0002574923846627236,Gaming
CFN,Cockfight Network,3040,90956.461614,USD,,
PBR,PolkaBridge,3041,90054.22547825723,USD,0.04171376631536122,"Decentralized exchange, Data management and AI, DeFi, Web3, Exchange tokens"
FRBK,FreeBnk,3042,89879.595,USD,,
LOVE,Love Monster,3043,93460.5,USD,,
EMPIRE,Empire Token,3044,89484.4197,USD,0.007467279155218985,"NFTs and collectibles, Payments, Social media and content"
LAY3R,AutoLayer,3045,92056.299302,USD,,DeFi
XNO,Xeno Token,3046,95874.19209671,USD,,"Cryptocurrencies, Payments"
NAYM,NAYM,3047,88443.479525,USD,,
YFDAI,YFDAI.FINANCE,3048,83351.246,USD,0.0003862385769940854,"Data management and AI, DeFi, DAO"
PSY,PsyOptions,3049,84365.77410000001,USD,,
UDO,Unido EP,3050,86429.56805532491,USD,0.001287461923313618,
SWRV,Swerve,3051,86341.11343371897,USD,0.0005149847693254472,"Decentralized exchange, DeFi, DAO"
THN,Throne,3052,85871.72830488,USD,0.0014162081156449799,"Social media and content, Web3"
SNS,Sonorus,3053,85398.8816006,USD,,
2MOON,The Moon Metaverse,3054,85198.75250936,USD,,
EGC,Egoras Credit,3055,84080.6897,USD,,
WQT,WorkQuest Token,3056,84209.53336909799,USD,0.00013,
PC,Peace Network,3057,84154.95,USD,,
IDV,Idavoll DAO,3058,83651.80917059,USD,,
EQX,EQIFI,3059,83343.885640496,USD,0.019440675042035633,"Gaming, Lending and borrowing, DeFi, Metaverse"
WZRD,Wizardia,3060,83038.19829838,USD,,"Gaming, NFTs and collectibles, Interoperability, Metaverse"
INVITE,INVITE Token,3061,82255,USD,,Social media and content
CSAS,csas(Ordinals),3062,79585,USD,0.0009012233463195326,
HGET,Hedget,3063,78767.870904,USD,0.0001287461923313618,"Decentralized exchange, Derivatives, DeFi, Exchange tokens"
AIBB,BullBear AI,3064,77929.90491876153,USD,0.0007724771539881708,"Memes, Gaming, Data management and AI, Web3"
ZAT,zkApes,3065,77932.14453569126,USD,,Privacy
MF,MetaFighter,3066,77533.97951038858,USD,0.004892355308591749,Gaming
IBFK,İstanbul Başakşehir Fan Token,3067,76423.950918,USD,,"Sports, Fan tokens"
SOLX,Soldex,3068,76215.61149834,USD,0.029740370428544577,
DFA,DeFine,3069,75976.18610868,USD,,NFTs and collectibles
SLRS,Solrise Finance,3070,76174.42528671125,USD,0.0007724771539881708,"Asset management, DeFi"
NFE,Edu3Labs,3071,74621.89368180106,USD,0.017380735964733843,"Marketing, Education"
DFDVX,DFDV tokenized stock (xStock),3072,73580,USD,,"Asset-backed tokens, DeFi"
FERC,FairERC20,3073,71824,USD,,
APX,ApexToken,3074,69633.7055249,USD,,
SAKAI,Sakai Vault,3075,72756.865974,USD,0.0002574923846627236,
STAGE,STAGE,3076,72716.843457286,USD,0.012359634463810732,Social media and content
LIBERTA,The Libertarian Dog,3077,67506,USD,0.0021886852696331506,
PNDR,Ponder,3078,70811.24471180001,USD,,DeFi
UNDEAD,Undead Blocks,3079,69415.5,USD,0.006308563424236728,"Gaming, NFTs and collectibles"
NFTD,NFTrade,3080,70462.2827175,USD,,
TES,Titan Trading Platform,3081,68814,USD,0.006823548193562175,
ANDR,Andromeda,3082,69687.8835322,USD,,
HOTCROSS,Hot Cross,3083,69301.04939076,USD,0.0015449543079763416,DeFi
HOD,HoDooi.com,3084,69056.7532668,USD,0.0046348629239290244,
SHILL,SHILL Token,3085,69025.96411464,USD,0.0075960253475503454,"Gaming, NFTs and collectibles"
FORA,UFORIKA,3086,61923.416349195,USD,,"Gaming, Metaverse"
KDG,KingdomStarter,3087,66805.21932889,USD,0.0003862385769940854,
KLO,Kalao,3088,66624.30750587,USD,,"Gaming, NFTs and collectibles, Metaverse"
FAST,Edge Video AI,3089,65264,USD,,
BFTOKEN,BOSS FIGHTERS,3090,65742.33730553999,USD,,Gaming
ASM,AsMatch,3091,65333.34500000001,USD,,
BPT,Best Patent,3092,62864,USD,,
LAND,Outlanders,3093,62848.64,USD,,"Gaming, Web3"
PIX,Pixie,3094,63964,USD,,
MAJO,Majo,3095,63613.200000000004,USD,0.0005149847693254472,
SIF,Solana Index Fund,3096,63169.00000000001,USD,,
ALA,Alanyaspor Fan Token,3097,62950.773438,USD,0.0018024466926390651,Fan tokens
MBLK,Magical Blocks,3098,62691.25964607,USD,,"Gaming, NFTs and collectibles"
GODL,RoOLZ,3099,62328.6,USD,,
CRT,Create to Reality Token,3100,60551.92,USD,,
CIRUS,Cirus Foundation,3101,60656.171541899996,USD,0.0448036749313139,"Data management and AI, Payments, Web3"
ORT,XREATORS,3102,60427.3241628,USD,,
ORFY,Ordify,3103,60333.4,USD,0.0001287461923313618,"DAO, Fundraising"
NEVER,neversol,3104,60217.3648697675,USD,0.00785351773221307,Memes
ATN,Athene Network,3105,60918.956375489994,USD,,
BBC,Bull BTC Club,3106,59686.2,USD,,
AVAXAI,AIvalanche DeFAI Agents,3107,60146.05864325,USD,,Data management and AI
TRC,MetaTrace,3108,58010.997182420106,USD,0.007467279155218985,Gaming
PSUB,Payment Swap Utility Board,3109,58942.799999999996,USD,,
SCM,ScamFari token,3110,57889.65,USD,,
BCT,BabyChita,3111,59604,USD,,
MOVEZ,MOVEZ,3112,57011.205668015005,USD,0.0001287461923313618,"Gaming, Move to earn"
ORION,Orion Money,3113,56605.20073729016,USD,0.0024461776542958743,
CLH,ClearDAO,3114,55313.08860038,USD,,
JUICE,Juice Finance,3115,55779.680007216004,USD,0.0007724771539881708,
BFLOKI,bitFloki,3116,55477.5,USD,,Memes
SENC,Sentinel Chain,3117,55061.9091339662,USD,0.0014162081156449799,
LFW,Linked Finance World,3118,54915.4570032,USD,0.001931192884970427,"Decentralized exchange, NFTs and collectibles, Interoperability, DeFi"
NDC,NDC,3119,54591.8902204,USD,0.007982263924544432,Education
FST,Futureswap,3120,54104.043915199996,USD,0.0001287461923313618,DeFi
DYOR,Do Your Own Research,3121,52355.200000000004,USD,,"DeFi, DAO"
PTS,Petals,3122,53847.325000000004,USD,,"Social media and content, Web3"
LANLAN,LanLan Cat,3123,52963.5555502592,USD,,Memes
PPAD,PlayPad,3124,52743.71218584,USD,,
PGN,Paragon,3125,45552.994396981005,USD,,
BLOCK,BlockProtocol,3126,52111.61980992,USD,,Gaming
ALPA,Alpaca City,3127,52314.96103705,USD,,Gaming
ELDA,Eldarune,3128,52005.1961601,USD,0.004119878154603578,"Gaming, NFTs and collectibles, Web3, DAO"
PLMC,Polimec,3129,50921.44637502,USD,,Web3
GAIA,GAIA Everworld,3130,50962.31986698,USD,,"Gaming, Metaverse"
IONX,Charged Particles,3131,52237.843119,USD,,
DXGM,DexGame,3132,50918.43600101565,USD,,
EGAME,EVERY GAME,3133,50747.764180590595,USD,,
NRV,Nerve Finance,3134,50634.983022099994,USD,0.00026,"Decentralized exchange, DeFi"
USHARK,uShark,3135,50313,USD,,
AIVA,AI Voice Agents,3136,49983.456792690005,USD,,Data management and AI
SNK,Snook,3137,49662.269478062,USD,0.009784710617183497,"Gaming, NFTs and collectibles"
SIMPSON,Homer Simpson (Ethereum),3138,48598.2,USD,,
PLSPAD,PulsePad,3139,47696.91820686,USD,,
SUIDEPIN,Sui DePIN,3140,47833.018299999996,USD,,
SUPER,PeerMe,3141,47400.30552697499,USD,,
XPNET,XP NETWORK,3142,47172.81971424,USD,0.0002574923846627236,NFTs and collectibles
TQ,TonQuestion,3143,46616.25,USD,,"Gaming, Tap to earn"
LOE,Legends of Elysium,3144,46075.824567899996,USD,0.0016737005003077032,Gaming
BUSY,Busy DAO,3145,45990,USD,0.0001287461923313618,
CHPD,Chirppad,3146,47342.630000000005,USD,,
GNC,Greenchie,3147,45734.4,USD,,Memes
KT,KingdomX,3148,45735.18661652,USD,,
SPOL,SociaPol,3149,44884.95,USD,,Gaming
NOOB,Blast Royale,3150,44239.36,USD,,
MGT,Moongate,3151,44812.62,USD,,Real-world assets
DERP,Derp,3152,45070.91224622212,USD,,"Privacy, Memes"
PWAR,PolkaWar,3153,44502.83553144,USD,,"Gaming, NFTs and collectibles, Metaverse"
TIDAL,Tidal Finance,3154,44233.825731396,USD,0.01351835019479299,
APYS,APYSwap,3155,43460.204107599995,USD,0.0007724771539881708,DeFi
XPE,Xpense,3156,43220.416174,USD,,
TRAXX,Traxx,3157,42946.8122340378,USD,0.0002574923846627236,"NFTs and collectibles, Social media and content"
CRE8,Creaticles,3158,41752.695505619995,USD,,"NFTs and collectibles, Marketplace"
SUIAGENT,aiSUI,3159,39132.6,USD,,"Memes, Data management and AI"
TRUMP2024,Donald Trump,3160,41147.0409108042,USD,,
DKS,DarkShield Games Studio,3161,42270.31786525545,USD,0.008368502501538517,"Gaming, Data management and AI"
VELAAI,VELAAI,3162,39993,USD,,
SECOND,MetaDOS,3163,39736.29399728349,USD,0.008368502501538517,
GNESS,Gameness Token,3164,38870.496,USD,,Gaming
GARD,Hashgard,3165,39652,USD,0.0003862385769940854,
BOXCAT,BOXCAT,3166,39736.8249576,USD,,"Gaming, Tap to earn"
ATK,Attack Wagon,3167,38769.1311623541,USD,,
SPS,Sparklife,3168,38396,USD,,
ZEBU,ZEBU,3169,38622,USD,,Memes
PATEX,Patex,3170,38019.2964,USD,,
CNDY,SUGARVERSE,3171,38145.4424,USD,,Gaming
MATCH,Matching Game,3172,37882,USD,,
APTR,Aperture Finance,3173,37917.117,USD,,DeFi
KERMIT,Kermit,3174,37442,USD,,Memes
SFTY,Stella Fantasy,3175,36476.16,USD,,"Gaming, NFTs and collectibles"
AIRI,aiRight,3176,36391.84685565,USD,0.01557828927209478,Data management and AI
MIDLE,Midle,3177,35978.052674053004,USD,,
CNS,Centric Swap,3178,35217.62898,USD,0.011200918732828476,"NFTs and collectibles, DeFi"
NFM,NFMart,3179,34662,USD,,
SWAY,Sway Protocol,3180,34997.603680606,USD,0.0015449543079763416,
SINGLE,Single Finance,3181,35467.87,USD,,
YBDBD,Yabba Dabba Doo!,3182,34417.85999999999,USD,,Gaming
YBR,YieldBricks,3183,34537.2452958,USD,0.007338532962887623,
PSB,Planet Sandbox,3184,34140.3553296,USD,,"Gaming, NFTs and collectibles, Metaverse"
REAL,Real Realm,3185,33209.78006475,USD,,
GSTOP,GameStop,3186,32991,USD,,
BLASTUP,BlastUP,3187,32886,USD,,
FINE,Refinable,3188,32414.68516185,USD,,"Gaming, NFTs and collectibles"
MAGA,MAGA (Solana),3189,32386.024,USD,,Memes
GCOIN,Galaxy Fight Club,3190,32377.9877667,USD,,
HIBS,Hiblocks,3191,31744.059087148802,USD,0.0007724771539881708,
VPR,VaporFund,3192,31683.086620119997,USD,0.0018024466926390651,"Payments, Real-world assets"
EGON,EgonCoin,3193,31655.7,USD,,
CONV,Convergence,3194,31011.446611776002,USD,0.0002574923846627236,"Decentralized exchange, DeFi, Exchange tokens"
RGAME,RGAMES,3195,31492.800000000003,USD,,
WAG,Waggle Network,3196,31292,USD,,
HOMER,Homer Simpson(Solana),3197,31081.68,USD,,Memes
WWY,WeWay,3198,31226.741380296004,USD,0.002574923846627236,"Gaming, NFTs and collectibles, Social media and content, Metaverse, Marketplace"
ING,Infinity Games,3199,30297,USD,0.019054436465041544,
PLASTIK,Plastiks,3200,30488.94467654,USD,,NFTs and collectibles
RECT,ReflectionAI,3201,30214.35,USD,,
GAN,Galactic Arena: The NFTverse,3202,30119.43521281396,USD,,
CAP,Capverse,3203,29857.600000000002,USD,,"Gaming, NFTs and collectibles"
BABYNEIRO,Baby Neiro 2024,3204,29702.39676,USD,,
TESLAI,Tesla AI,3205,29232,USD,,Memes
WORK,Work X,3206,27416.829,USD,0.0343752333524736,"Data management and AI, Real-world assets"
Y8U,Y8U,3207,29094.204999999998,USD,,Data management and AI
ANTS,ANTSCOIN,3208,28992,USD,,Memes
BUNNY,Pancake Bunny,3209,28860.252616,USD,0.0021886852696331506,DeFi
ROCKI,ROCKI,3210,28282.5133174,USD,0.0001287461923313618,"Gaming, NFTs and collectibles, Social media and content"
GOLD,$GOLD,3211,27002,USD,,Memes
BISO,BISOSwap,3212,26095.859999999997,USD,0.0002574923846627236,
TBANK,TaoBank,3213,26022.6393499,USD,0.003218654808284045,"Lending and borrowing, DeFi"
BMAX,BMAX,3214,25670.76,USD,,
SHI,Shirtum,3215,25188.71686889,USD,0.00013,"Gaming, NFTs and collectibles, Metaverse, Sports"
BLADE,Blade Games,3216,24839.13694925,USD,,Data management and AI
DOGE,D.O.G.E (Solana),3217,23994,USD,,
GENO,GenomeFi,3218,23720,USD,0.0010299695386508944,"Identity, Health"
PUMPAI,Pump AI,3219,24838.892627778223,USD,,
ATRS,Attarius Network,3220,23603.0491004,USD,,
LEGION,LEGION,3221,23181.1875,USD,,
MAF,MetaMAFIA,3222,23090.449640720002,USD,0.0001287461923313618,
KICKS,KicksPad,3223,22820.6385,USD,,
POT,X Protocol,3224,22749.175,USD,,"Gaming, Metaverse, Web3"
MCG,MetalCore,3225,21751.45703591445,USD,0.00502110150092311,Gaming
TTK,The Three Kingdoms,3226,21217.45733007,USD,,
CAT,Cyber Arena,3227,20999.1225,USD,,
CTR,Creator Platform,3228,20985.705,USD,,
HRT,HIRO,3229,20680.914452135,USD,,
BD20,BRC-20 DEX,3230,20512.97,USD,,
T23,T23,3231,20376.25,USD,,
TRR,Terran Coin,3232,20168.03655135,USD,0.0018024466926390651,"NFTs and collectibles, Marketplace"
TAUR,Marnotaur,3233,19989.9,USD,,
COPPER,$COPPER,3234,19671,USD,,Memes
MSWAP,MoneySwap,3235,19336.5,USD,,
BJC,BJustCoin,3236,18992.25,USD,,
CRF,Crafting Finance,3237,18638.44,USD,0.0015449543079763416,Real-world assets
LUCYAI,Pitch Lucy Ai,3238,18610.965,USD,,
1EARTH,EarthFund,3239,18472.3264182,USD,0.001931192884970427,
TRUMPEPE,Trump Pepe,3240,18017.16,USD,,Memes
COAI,CodeMong Ai,3241,17888.25,USD,,
TUA,Atua AI,3242,17761.2,USD,,
BRCST,BRCStarter,3243,17476.185421,USD,,
SIMPSON,Homer,3244,38180.1,USD,,Memes
TX20,Trex20,3245,17337.53373125,USD,0.0007724771539881708,Gaming
SHOOT,Mars Battle,3246,17173.44594553,USD,0.0015449543079763416,Gaming
KFT,Knit Finance,3247,17082.38,USD,0.002059939077301789,
ZAM,Zamio,3248,16832.77447810478,USD,0.02639296942792917,
CTG,City Tycoon Games,3249,16148,USD,0.001287461923313618,
ATEM,Atem Network,3250,16125.785860058599,USD,,
FIWA,DeFi Warrior (FIWA),3251,16022.240000000002,USD,0.0018024466926390651,"Gaming, NFTs and collectibles, Metaverse"
MOJO,Planet Mojo,3252,15992.52315221,USD,0.02716544658191734,Gaming
EKTA,Ekta,3253,15473.59430334,USD,0.0060510710395740045,Real-world assets
SNY,Synthetify,3254,15391.124999999998,USD,0.08201132451507748,DeFi
PUNKAI,PunkAI,3255,15511.961840511021,USD,,
BSPT,Blocksport,3256,14893.977509736,USD,,
CVTX,Carrieverse,3257,14631.878208384,USD,0.0005149847693254472,
PLAT,$PLATINUM,3258,14101,USD,,Memes
IQT,IQ Protocol,3259,14095.87396074,USD,0.0023174314619645122,"Gaming, NFTs and collectibles, Marketplace"
EGG,Goose Finance,3260,13976.977755,USD,0.03991131962272216,DeFi
JINGLE,Jingle,3261,10920.057474016,USD,,Memes
F,F,3262,13049,USD,,Memes
SHOE,ShoeFy,3263,12801.102255980799,USD,,"Gaming, Metaverse"
COLLE,Colle AI,3264,12771,USD,,
PRARE,POLKARARE,3265,12759.487952550899,USD,,"NFTs and collectibles, Marketplace"
MDOGS,Money Dogs,3266,12519.9,USD,,"Gaming, Social media and content, Tap to earn"
