id,symbol,name,market_cap,current_price
azcoiner,azc,AZCoiner,1031259.0,0.00259097
bitbama,bama,Bitbama,1030860.0,0.00231695
social-trade,st,Social Trade,1030293.0,0.0065342
milady-wif-hat,ladyf,Milady Wif Hat,1029922.0,1.03e-06
guard-of-decent,godex,GUARD OF DECENT,1026787.0,0.000121
itheum,itheum,Itheum,1026782.0,0.00169516
terraport,terra,Terraport,1026756.0,0.00522881
cryptocart,ccv2,CryptoCart V2,1026683.0,1.1
klaytn-dai,kdai,Klaytn Dai,1022998.0,0.095747
naga,ngc,NAGA,1022859.0,0.01314746
savings-usx,susx,Savings USX,1021585.0,1.065
panana,$panana,Panana,1020953.0,2.61e-06
department-of-gains-coin,d.o.g.c,Department Of Gains Coin,1019618.0,0.00110747
solarcoin,slr,Solarcoin,1017055.0,0.0156939
xrp-god-candle,xgc,XRP GOD CANDLE,1016032.0,0.00172502
zkspace,zkb,ZKBase,1012525.0,0.00445609
gravity-finance,gfi,Gravity Finance [OLD],1011961.0,0.00203761
tronpad,tronpad,TRONPAD,1009204.0,0.00131885
nftb,nftb,PixelRealm,1008939.0,0.00144293
nutcoin-meme,nut,NutCoin,1007658.0,4.7987e-08
game-meteor-coin,gmto,Game Meteor Coin,1006345.0,0.00036264
upside-down-meme,wewe,WEWECOIN,1006152.0,1.007e-05
lambosforvirgins,virgin,LambosForVirgins,1004142.0,0.00170227
vainguard,vain,Vainguard,1003683.0,0.00100154
latoken,la,LA,1001746.0,0.01650867
chappyz,chapz,Chappyz,2074745.0,0.00033655
print-protocol,print,Print Protocol,2071800.0,0.00020842
agixbt-by-virtuals,agixbt,AGIXBT by Virtuals,2069619.0,0.00207041
gridcoin-research,grc,Gridcoin,2068269.0,0.00429139
vaultcraft,vcx,VaultCraft,2067667.0,0.00273213
fame-ai,fmc,FAME AI,2066928.0,0.00079504
stakeease-restaked-eth,sxeth,StakeEase Restaked ETH,2065200.0,3318.07
cats-2,cats,CATS,2065167.0,8.42e-06
mynth,mnt,Mynth,2065075.0,0.060987
iron-bank-euro,ibeur,Iron Bank EUR,2062240.0,0.688293
tune-fm,jam,Tune.Fm,2062131.0,0.00012912
international-stable-currency,isc,International Stable Currency,2061028.0,1.85
ridotto,rdt,Ridotto,2059640.0,0.00654364
the-real-landwolf,wolf,LandWolf,2058473.0,0.00020596
ai-inu,aiinu,AI INU,2058360.0,0.00473373
synatra-staked-usdc,yusd,Synatra Staked USDC,2054037.0,1.31
umbrella-network,umb,Umbrella Network,2049094.0,0.00477794
proximax,xpx,Sirius Chain,2048682.0,0.00031657
purefi,ufi,PureFi,2048674.0,0.02238398
tidecoin,tdc,Tidecoin,2044361.0,0.110742
xnet-mobile-2,xnet,XNET Mobile,2043178.0,0.02174105
gala-music,music,Gala Music,2042042.0,0.01405685
dopex-rebate-token,rdpx,Dopex Rebate,2039973.0,1.5
wrapped-xrp-universal,uxrp,Wrapped XRP (Universal),2037284.0,2.26
sudoswap,sudo,sudoswap,2032163.0,0.080095
yoko,yoko,Yoko,2028349.0,0.00501255
mimo-parallel-governance-token,mimo,Mimo Governance,2023793.0,0.00359692
mobius,mobi,Mobius,2020445.0,0.00393238
pongo-2,pongo,PONGO,2019642.0,2.0196e-08
dust-protocol,dust,Dust Protocol,2019236.0,0.060679
citadao,knight,CitaDAO,2018115.0,0.00138682
conwai,conwai,Conwai,2018033.0,0.00252254
redacted,btrfly,Redacted,2016122.0,84.06
pear-protocol,pear,Pear Protocol,2015972.0,0.01430785
omira,omira,Omira,2015289.0,0.02013715
uponly-token,upo,UpOnly,2013506.0,0.01258442
big-tony,tony,Big Tony,2011750.0,2.013e-05
goodboy,goodboy,GoodBoy,2010695.0,0.00201088
gyat-coin,gyat,GYAT Coin,2010493.0,0.00200368
silencio,slc,Silencio,2009323.0,0.00015121
hydra,hydra,Hydra,2008233.0,0.250002
microvisionchain,space,MicrovisionChain,2007493.0,0.351202
goatseus-act-ii,goatseus,Goatseus Act II,2004764.0,0.00200476
onooks,ooks,Onooks,2003214.0,0.178514
veno-eth,veth,Veno ETH,1999187.0,2235.02
luca,luca,LUCA,1991867.0,1.31
injective-quants,qunt,Injective Quants,1991819.0,0.00329288
italian-national-football-team-fan-token,ita,Italian National Football Team Fan Token,1984945.0,0.40732
reboot,gg,Reboot,1981078.0,0.0120506
yoshi-exchange,yoshi,Yoshi.exchange,1979927.0,0.0129407
saffron-finance,sfi,saffron.finance,1975946.0,24.7
pundi-x-purse,purse,Pundi X PURSE,1975422.0,7.208e-05
governance-zil,gzil,governance ZIL,1974583.0,3.53
luminous,lum,Luminous,1973776.0,1.97
monkey-pox,pox,Monkey Pox,1967911.0,0.00196758
orange,ornj,Orange,1964155.0,0.02237293
clarity-2,clarity,Clarity,1962722.0,0.00230461
bscpad,bscpad,BSCPAD,1960929.0,0.02479378
tao-inu,taonu,TAO INU,1959447.0,0.00211716
label-foundation,lbl,LABEL AI,1957323.0,0.00171489
legit,legit,LEGIT,1957205.0,0.00197342
umee,ux,UX Chain,1956749.0,0.00044194
powerloom,power,Powerloom,1956698.0,0.04821249
flex-2,fdx,FLEX,1956327.0,4.21
scarlet-waifu-capital-managemnet,waifu,Scarlet Waifu Capital Management,1955100.0,0.0019754
osmosis-allusdt,usdt,Osmosis allUSDT,1950136.0,0.996735
h2,$h2,H2 Finance,1948970.0,0.00276135
bitbonk,bbonk,BitBonk,1946034.0,6.49e-06
chickencoin,chkn,Chickencoin,1945516.0,2.8175e-08
redfox-labs-2,rfox,RFOX,1942867.0,0.00100823
merchant-token,mto,Merchant,1942792.0,0.03282079
playzap,pzp,PlayZap,1942675.0,0.02346347
mt-pelerin-shares,mps,Mt Pelerin Shares,1941727.0,3.89
goats-2,goats,GOATS,1940186.0,0.00010285
elumia,elu,Elumia,1939065.0,0.00365061
talent-protocol,talent,Talent Protocol,1938491.0,0.01660597
burrow,brrr,Burrow,1937540.0,0.00319611
pepecat-2,pepecat,PEPECAT,1937456.0,0.00195738
juris-protocol,juris,Juris Protocol,1934436.0,5.13e-06
suipad,suip,SuiPad,1923140.0,0.02787511
dogami,doga,Dogami,1920163.0,0.00242831
havah,hvh,HAVAH,1920112.0,0.00197205
gamma-strategies,gamma,Gamma Strategies,1917992.0,0.02959625
cashaa,cas,Cashaa,1916461.0,0.00264852
4,four,4,1914650.0,0.00047866
rings-scusd,scusd,Rings scUSD,1913665.0,0.998343
sonic-snipe-bot,sonic,Sonic Snipe Bot,1910920.0,0.4444
lanacoin,lana,LanaCoin,1910508.0,0.000546
chirpley,chrp,Chirpley,1908196.0,0.00269854
suncat,suncat,Suncat,1906048.0,0.00190515
kucoin-bridged-usdc-kucoin-community-chain,usdc,Kucoin Bridged USDC (KuCoin Community Chain),1906003.0,1.0
spheroid-universe,sph,Spheroid Universe,1904971.0,0.00084989
juicebox,jbx,Juicebox,1901946.0,0.00102094
nuco-cloud,ncdt,nuco.cloud,1900068.0,0.054636
gamezone,gzone,GameZone,1899508.0,0.00450601
fatcat-2,$fatcat,FATCAT,1899020.0,0.00208543
sage-market,sage,Sage Market,1898089.0,0.02111936
ethos-3,ethos,Ethos,1896542.0,0.00124485
tsuki,tsuki,Tsuki,1894207.0,0.00199782
rolling-t-bill,rtbl,Rolling T-bill,1893429.0,1.023
globiance-exchange,gbex,Globiance Exchange,1891727.0,5.136e-09
velar,velar,Velar,1889621.0,0.01459122
eywa,eywa,EYWA,1889597.0,0.02973137
headstarter,hst,HeadStarter,1889574.0,0.01012447
shutter,shu,Shutter,1887334.0,0.00793764
kryptonite,seilor,Kryptonite,1885779.0,0.00521937
sparkpoint,srk,SparkPoint,1885135.0,0.00018351
metronome,met,Metronome,1883864.0,0.218986
raini-studios-token,rst,Raini Studios Token,1880070.0,0.0033297
celer-bridged-weth-conflux,weth,Celer Bridged WETH (Conflux),1879754.0,2242.16
cryodao,cryo,CryoDAO,1877893.0,0.630409
typeai,type,TypeAI,1874022.0,0.197561
tokeo,toke,Tokeo,1873706.0,0.03521033
mancium,manc,Mancium,1871425.0,0.187143
reflexer-ungovernance-token,flx,Reflexer Ungovernance,1869598.0,2.26
d-drops,dop,D-Drops,1867157.0,0.01065769
chasm-ai,cai,Chasm,1864967.0,0.01864967
chimaera,wchi,XAYA,1862540.0,0.03236453
icpanda-dao,panda,ICPanda DAO,1859135.0,0.00228032
heeeheee,heehee,HeeeHeee,1857971.0,0.0024043
mindai,mdai,MindAI,1857887.0,2.01
floppa-cat,floppa,Floppa Cat,1856771.0,0.00185677
magic-square,sqr,Magic Square,1855573.0,0.01019662
nomai,nomai,nomAI,1853479.0,0.00185373
steam,steam,STEAM,1852928.0,0.01095743
mamabull,mama,MamaBull,1850463.0,0.00186162
notai,notai,NOTAI,1848421.0,1.946e-05
catcoin,cat,Catcoin,1847775.0,0.123666
misato,misato,MISATO,1845270.0,0.00185033
carbify,cby,Carbify,1843898.0,0.187582
deer-seized-by-us-government,baby,Deer Seized by US Government,1834481.0,0.00180201
senate,senate,SENATE,1834145.0,0.01517073
pigcoin-2,pig,Pigcoin,1832517.0,6.39045e-07
chonky,chonky,CHONKY,1832091.0,3.67e-06
amino,amo,Amino [OLD],1831562.0,3.663e-05
dino-2,dino,DINO,1830976.0,0.00186968
warrior-coin,war,Warrior Coin,1829339.0,1.308e-05
paribus,pbx,Paribus,1828052.0,0.00024808
cogito-protocol,cgv,Cogito Finance,1827386.0,0.01317074
hotkeyswap,hotkey,HotKeySwap,1826933.0,0.01923169
sage-universe,sage,Sage Universe,1826489.0,0.00182649
big-pharmai,drugs,Big Pharmai,1823337.0,0.00165821
global-coin-research,gcr,Global Coin Research,1822538.0,0.182254
home3,hts,Home3,1820305.0,0.02333724
smoovie-phone,sp,Smoovie Phone,1816758.0,43.34
anzen-finance,anz,Anzen Finance,1813738.0,0.00213295
concentrated-voting-power,cvp,PowerPool Concentrated Voting Power,1813147.0,0.056004
satoshi-ai-agent-by-virtuals,saint,Satoshi AI agent by Virtuals,1812163.0,0.00181745
hacash-diamond,hacd,Hacash Diamond,1808662.0,16.85
xdefi,xdefi,XDEFI,1805559.0,0.01388146
mine-btc,minebtc,MINE BTC,1800886.0,0.161183
ramon,ramon,Ramon,1800554.0,0.00199618
xerberus,xer,Xerberus,1799529.0,0.00853917
pip,pip,PIP,1798274.0,0.00628528
simps,simp,Simps,1795585.0,0.00179558
nftxbt-by-virtuals,nftxbt,nftxbt,1794032.0,0.00177998
bzx-protocol,bzrx,bZx Protocol,1792895.0,0.00182803
pepo,pepo,PEPO,1791325.0,0.00179733
suiswap,sswp,Suiswap,1789784.0,0.00017944
moontax,cpai,Moontax,1789567.0,0.01792068
cross-the-ages,cta,Cross The Ages,1788106.0,0.02053145
bridged-wrapped-btc-bevm,wbtc,Bridged Wrapped BTC (BEVM),1786573.0,86039.0
trader,tde,Trader,1783103.0,1.88
didi-bam-bam,ddbam,Didi Bam Bam,1782695.0,0.084925
dark-maga,dmaga,Dark MAGA,1780961.0,0.00178294
nomnom,nomnom,nomnom,1778387.0,0.00178005
xi-token,xi,Xi,1777408.0,0.00422263
anchor-protocol,anc,Anchor Protocol,1776705.0,0.00508617
feenix,feenix,Feenix,1772857.0,0.0022165
protoken,pro,Protoken,1772479.0,0.0017756
enfineo,enf,enfineo,1772319.0,0.085802
plebbit,pleb,Plebbit,1771378.0,1.19e-06
revv,revv,REVV,1770688.0,0.00174102
sphynx-labs-bae5b42e-5e37-4607-8691-b56d3a5f344c,sphynx,Sphynx Labs,1770497.0,0.00118058
all-will-retire,awr,All Will Retire,1770197.0,0.00183501
fu,fu,FU,1768033.0,9.98e-06
kima,kima,Kima Network,1767565.0,0.161739
woman-yelling-at-cat,wyac,Woman Yelling At Cat,1766474.0,0.00178408
neos-credits,ncr,Neos Credits,1764344.0,0.04339826
hdoki,oki,HDOKI,1761676.0,0.00162538
chirp-token,chirp,Chirp Token,1757654.0,0.04712216
amocucinare,amore,Amocucinare,1755735.0,0.00215604
obortech,obot,Obortech,1754250.0,0.00888814
midas-btc-yield-token,mbtc,Midas mBTC,1753784.0,87034.0
laugh,laugh,Laugh,1753078.0,1.818e-09
stellaswap,stella,StellaSwap,1752670.0,0.03240207
nanobyte,nbt,NanoByte,1751619.0,0.00139104
ferro,fer,Ferro,1745626.0,0.00125297
water-3,water,Waterfall,1744407.0,0.0008738
stryke,syk,Stryke,1744010.0,0.04683161
salvium,sal,Salvium,1743649.0,0.083647
daige,daige,Daige,1740066.0,0.00174008
geeq,geeq,GEEQ,1739965.0,0.03213544
meme-ssi,meme.ssi,MEME.ssi,1736965.0,0.535859
vidya,vidya,Vidya,1734042.0,0.04061179
kekistan,kek,Kekistan,1730261.0,4.11e-06
sekuya-2,skya,Sekuya Multiverse,1728152.0,0.00495472
dor,dor,Dor,1728003.0,0.00798546
saycoin,say,SAYCOIN,1727838.0,0.00130212
verida,vda,Verida Token,1727364.0,0.00690169
derivadao,ddx,DerivaDAO,1726632.0,0.03243799
buz-economy,buz,Buz Economy,1726361.0,0.115113
griffain-new-hedge-fund,citadail,Griffain New Hedge Fund,1724758.0,0.00173053
shiba-wing,wing,Shiba Wing,1723777.0,0.00193926
department-of-gov-efficiency,doge,Department of Gov Efficiency,1720256.0,0.17533
deus-finance-2,deus,DEUS Finance,1715946.0,12.08
rome,rome,Rome,1713783.0,11.63
sui-agents,suiai,SUI Agents,1709995.0,0.02562493
dither,dith,Dither,1708052.0,0.01709197
envision-2,vis,Envision Labs,1704557.0,0.0310236
yieldfi-ytoken,yusd,YieldFi yToken,1701503.0,1.058
rebel-bots,rbls,Rebel Bots,1699481.0,0.0059624
redsonic-vault-ethereum,rsveth,Reddio Vault Ethereum,1699175.0,1708.09
stratovm,svm,StratoVM,1698527.0,0.095517
moonprime-games,lunar,MoonPrime Games,1698056.0,0.00188437
dola-borrowing-right,dbr,DOLA Borrowing Right,1697300.0,0.102873
baby-pepe-3,babypepe,Baby Pepe,1694358.0,4.03e-06
koto-2,koto,Koto,1694346.0,0.00170271
wormhole-bridged-usdc-fantom,usdc,Wormhole Bridged USDC (Fantom),1693913.0,1.003
mner-club,rmner,Mner Club,1691200.0,2.09
build-on-bnb,bob,Build On BNB,1691112.0,3.934e-09
altcoinist-token,altt,Altcoinist Token,1690285.0,0.00690391
steakhouse-usdc-base-morpho-vault,steakusdc,Steakhouse USDC (Base) Morpho Vault,1689124.0,1.035
dork-lord-2,dorky,Dork Lord,1688796.0,0.02432722
dark-frontiers,dark,Dark Frontiers,1688600.0,0.00796769
unfk,$unfk,UNFK,1688439.0,1.876e-08
bloodloop,$bls,BloodLoop,1687790.0,0.03471807
safe-haven,sha,Safe Haven,1685851.0,0.00019834
market-dominance,md,Market Dominance,1683015.0,0.00307762
doom,doom,DOOM,1682711.0,5.35674e-10
sommelier,somm,Sommelier,1679235.0,0.00535365
tomb-shares,tshare,Tomb Shares,1679165.0,43.04
debox,box,DeBox,1674459.0,0.00721739
whales-market,whales,Whales Market,1674250.0,0.064508
aver-ai,aver,Aver AI,1673390.0,0.01936868
best-patent-token,bpt,Best Patent Token,1672770.0,0.00061984
book-of-binance,book,Book of Binance,1668713.0,0.00407001
slam-token,slam,Slam,1668323.0,0.105551
s,s,S,1666953.0,3.41e-09
foxify,fox,Foxify,1664407.0,0.136762
moonray,mnry,Moonray,1662456.0,0.02632924
onedex,one,OneFinity,1659054.0,0.065407
baby-wen,bwen,Baby Wen,1655956.0,0.01656255
synk,synk,Synk,1655872.0,0.01655872
multivac,mtv,MultiVAC,1652596.0,0.00047712
quadrant-protocol,equad,Quadrant Protocol,1652125.0,0.00304156
cyberperp,cyb,Cyberperp,1650695.0,1.28
akropolis,kaon,Kaon,1650665.0,0.0003522
normie-2,normie,NORMIE,1650525.0,0.00169677
notional-finance,note,Notional Finance,1647521.0,0.0350816
swop,swop,Swop,226663.0,0.060645
catbonk,cabo,Catbonk,226525.0,6.85783e-10
catapult,atd,A2DAO,226265.0,0.02499279
plant,plant,Plant,226050.0,0.00022605
vfox,vfox,VFOX,226019.0,0.01076491
elmoerc,elmo,Elmo,225760.0,0.00075694
zaibot,zai,Zaibot,225493.0,0.01118256
rainicorn,$raini,Raini,225410.0,0.00046346
justice-for-peanut,jfp,JUSTICE FOR PEANUT,225312.0,0.00022531
dalgo,dalgo,DALGO,225297.0,2.27e-06
aether-collective,aether,aether collective,225012.0,0.00022844
shib-original-vision,sov,Shib Original Vision,224922.0,1.983e-09
obi-pnut-kenobi,opk,Obi PNut Kenobi,224632.0,0.00022564
pepe-on-doge,podge,Pepe on Doge,224617.0,0.00022462
buu,buu,BUU,224477.0,0.00022485
teddyonheels,toh,TeddyOnHeels,224338.0,0.00023994
ovo-nft-platform,ovo,OVO,224331.0,0.00135943
mimany,mimany,MIMANY,224166.0,0.00023115
popcorn-meme,pcorn,Popcorn,224068.0,0.00011203
thundercore-bridged-usdc-thundercore,usdc,Thundercore Bridged USDC (Thundercore),224041.0,1.001
csi888,csi,CSI888,222307.0,0.00025035
apy-vision,vision,APY.vision,222115.0,0.154094
defiverse-bridged-usd-coin-oasys,usdc.e,DeFiVerse Bridged USD Coin (Oasys),222050.0,1.02
flash-2,flash,Flash,221846.0,0.00221847
president-platy,platy,President Platy,221795.0,0.00022222
decentralized-advertising,dad,DAD,221571.0,0.00030283
matrix-win,matrix,Matrix.Win,221538.0,0.00104333
rainbow-token-2,rbw,Rainbow Token,221481.0,0.00088026
peri-finance,peri,PERI Finance,221393.0,0.01629308
trustfi-network-token,tfi,TrustFi Network,221383.0,0.00444225
trackgood-ai,trai,Trackgood AI,220718.0,0.00022072
matt-0x79,matt,Matt Furie,220604.0,5.25104e-07
kingdomx,kt,KingdomX,220255.0,0.00070997
legends-of-elysium,loe,Legends of Elysium,220238.0,0.00973175
croatian-ff-fan-token,vatreni,Croatian FF Fan Token,220040.0,0.190915
suijak,suijak,Suijak,219917.0,2.198e-05
channels,can,Channels,219762.0,0.00029189
apexrom,apr,Apexrom,219612.0,0.00048311
naitzsche,nai,Naitzsche,219519.0,0.00021957
metafighter,mf,MetaFighter,219242.0,0.00020778
base-protocol,base,Base Protocol,218716.0,0.455185
flat-earth,flat,Flat Earth,218536.0,0.00028994
liquidus-2,liq,Liquidus,218204.0,0.060273
nova-on-mars,nova,Nova on Mars,218176.0,0.0002182
pizza,pizza,Pizza,217592.0,0.00021781
jungledoge,jungle,JungleDoge,216892.0,2.17e-06
one-ledger,olt,OneLedger,216869.0,0.00049901
osiris,osiri,Osiris,216717.0,0.00228425
internxt,inxt,Internxt,216682.0,0.193588
kitsumon,$kmc,Kitsumon,216465.0,6.17e-06
swarm,swm,Swarm Network,216325.0,0.00275031
illumicati,milk,Illumicati,216048.0,4.056e-09
oogwai,ogai,Oogwai,215713.0,0.00021571
digihealth-2,dgh,DigiHealth,215110.0,0.00021511
blade-2,blade,Blade,214951.0,0.04822983
ara-token,ara,Ara,214948.0,0.00029186
beam-bridged-avax-beam,avax,Beam Bridged AVAX (Beam),214780.0,22.01
natus-vincere-fan-token,navi,Natus Vincere Fan Token,214281.0,0.1227
bao-finance-v2,bao,Bao Finance V2,214265.0,0.0003693
smart-mfg,mfg,Smart MFG,213969.0,0.00055443
keep-gambling,gamble,Keep Gambling,213664.0,0.00021375
nasdex-token,nsdx,NASDEX,213580.0,0.01121854
degenos,degenos,degenOS,213489.0,2.13e-06
lunar-2,lnr,Lunar,213098.0,0.00266705
guild-of-heroes,goh,Guild of Heroes,212284.0,0.00032691
wrapped-fc-barcelona-kayen,wbar,Wrapped FC Barcelona (Kayen),212051.0,1.77
statera,sta,Statera,212049.0,0.00270408
decentralized-cloud-infra,dci,Decentralized Cloud Infra,211849.0,0.02118489
beta,beta,BETA,211542.0,0.00021098
druid-ai,dru,Druid AI,211244.0,0.00021137
flooring-lab-credit,flc,Floor Protocol,211233.0,0.00011
metalcore,mcg,MetalCore,210946.0,0.00095393
cosmic-universe-magic-token,magick,Cosmic Universe Magick,210877.0,0.00330427
waka-flocka,flocka,Waka Flocka,210764.0,0.00021076
ecoin-finance,ecoin,Ecoin Finance,210635.0,0.00063002
infinite-backrooms,ib,infinite backrooms,210343.0,0.00021054
wrapped-near-universal,unear,Wrapped NEAR (Universal),210246.0,3.27
essentia,ess,Essentia,210080.0,0.00019442
miss-kaka,kaka,Miss Kaka,209969.0,0.00020993
the-resistance-cat,$reca,The Resistance Cat,209688.0,0.02131063
napoleon-x,npx,Napoleon X,208672.0,0.00823812
dream-3,dream,DREAM by Virtuals,208635.0,0.00020929
odin-3,odin,Odin,208289.0,9.92e-06
artemisai,atai,ArtemisAI,208203.0,0.00020849
lucha,lucha,Lucha,208075.0,0.01684978
defido,defido,DeFido,208072.0,0.00023996
shredn,shred,ShredN,208036.0,0.02081216
toro-2,$toro,EL-Toro,208016.0,0.00020803
xwin-finance,xwin,xWIN Finance,208003.0,0.01607953
marine-moguls,mogul,Marine Moguls,207776.0,116.97
bezoge-earth,bezoge,Bezoge Earth,207456.0,5.214e-12
nftbooks,nftbs,NFTBooks,207386.0,3.226e-09
make-america-healthy-again,maha,Make America Healthy Again,207328.0,2.073e-05
kwak,kwak,KWAK,207240.0,0.00020724
prol-ai,prol,Prol AI,207102.0,0.00021876
leverj-gluon,l2,Leverj Gluon,206913.0,0.00094361
soyjak-2,soy,Soyjak,206810.0,0.00021112
penguin-finance,pefi,Penguin Finance,206797.0,0.01080732
elawn-moosk,moosk,Elawn Moosk,206256.0,0.00020637
moonbag,mbag,MoonBag,206004.0,2.89e-06
acent,ace,Acent,205853.0,0.00172282
eva-intelligence,evai,EVA Intelligence,205668.0,0.01217
size,size,SIZE,205456.0,0.00021118
wowo,wowo,WOWO,205186.0,0.00027687
community-coin-3,comcoin,Community Coin,204951.0,0.0002052
metaworldmemes,mwm,MetaWorldMemes,204658.0,0.00020366
zyfi,zfi,Zyfi,204372.0,0.01376912
young-boys-fan-token,ybo,Young Boys Fan Token,204303.0,0.178418
convergence,conv,Convergence,204219.0,5.2e-05
bamk-of-nakamoto-dollar,🏦,BAMK•OF•NAKAMOTO•DOLLAR,203542.0,8.541e-05
hush,hush,Hush,203496.0,0.01288681
definitely-a-cat,$cat,definitely a cat,203107.0,0.00022703
1hub-ai,1hub,1Hub.ai,203085.0,0.00046615
arqma,arq,ArQmA,202764.0,0.00742312
autist,autist,Autist,202653.0,0.358614
flux-2,flux,Flux,202636.0,1.4553e-08
bonkey,bonkey,Bonkey,202615.0,0.0002278
first,first,FIRST,202487.0,0.00020758
esporte-clube-bahia-fan-token,bahia,Esporte Clube Bahia Fan Token,202354.0,0.310866
i-made-it-up,source,I MADE IT UP,201905.0,0.00020203
sportsicon,$icons,SportsIcon,201886.0,0.00733457
locgame,$locg,LOCG,201599.0,0.0014236
paccoin,pac,PAC Protocol,201208.0,1.153e-05
pnetwork,pnt,pNetwork,201088.0,0.00228716
loot,loot,Lootex,200801.0,0.01544611
top-protocol,top,TOP PROTOCOL,199663.0,0.03119222
station-this,ms2,Station This,199147.0,0.00020884
newmoney-ai,new,Newmoney AI,198986.0,0.00021509
btc-standard-hashrate-token,btcst,BTC Standard Hashrate Token,198892.0,0.02729693
fabwelt,welt,Fabwelt,198882.0,0.00092548
buildx,buildx,BuildX,198721.0,0.00019887
moonwell,mfam,Moonwell Apollo,198700.0,0.00033086
bunbun,bunbun,bunbun,198570.0,0.00019857
the-illusion-project,illusion,The ILLUSION Project,198451.0,0.00038123
meowcat-2,meow,MeowCat,198383.0,0.0019876
belikeblob,blob,Blob,198332.0,0.00020449
harold,harold,Harold,198274.0,0.00020115
legia-warsaw-fan-token,leg,Legia Warsaw Fan Token,198030.0,0.212716
harrypottertrumphomersimpson777inu,ethereum,HarryPotterTrumpHomerSimpson777Inu,197814.0,0.00020034
sector,sect,Sector,197713.0,0.02113593
invite-token,invite,INVITE Token,197703.0,0.00395274
the-ticker-is-eth,eth,The Ticker Is ETH,196855.0,0.00019688
ironclad-usd,iusd,Ironclad USD,196746.0,0.515972
dynamix,dyna,Dynamix,196430.0,3.71418e-10
solana-money-glitch,smg,Solana Money Glitch,196341.0,0.0002492
cramer-coin,$cramer,Cramer Coin,195970.0,0.00023148
neuravox,$vox,Neuravox,195665.0,0.00195866
ethos-reserve-note,ern,Ethos Reserve Note,195542.0,0.969359
metis-bridged-wbtc-metis-andromeda,wbtc,Metis Bridged WBTC (Metis Andromeda),195120.0,33195.0
oggy-inu-2,oggy,Oggy Inu [ETH],195114.0,9.69403e-07
curtis,curtis,Curtis,195058.0,0.00019439
sadant,sadant,SADANT,194751.0,0.00019475
moola-market,moo,Moola Market,194481.0,0.00264266
pactus,pac,Pactus,194435.0,0.125062
lenda-on-chain,lenda,lenda on chain,194382.0,0.0001944
all-art,aart,ALL.ART,194249.0,6.089e-05
neuroni-ai,neuroni,Neuroni AI,194034.0,0.02374405
mooncoin-2,moon,MoonCoin,193928.0,1.98e-06
einsteinium,emc2,Einsteinium,193558.0,0.00085418
el-hippo,hipp,El Hippo,193202.0,2.62283e-10
arrow-token,arrow,Arrow Token,192865.0,0.0309272
ryoshi-with-knife,ryoshi,ryoshi with knife,192823.0,2.48323e-10
stronghands,shnd,StrongHands,192584.0,9.63e-06
rio-defi,rfuel,RioDeFi,192119.0,0.0008556
banana-tape-wall,btw,Banana Tape Wall,191882.0,0.0001922
magicaltux,tux,Magicaltux,191833.0,0.00019183
le-bleu-elefant,bleu,Le Bleu Elefant,191656.0,0.00019166
ideaology,idea,Ideaology,190804.0,0.00036864
lube,lube,LUBE,190757.0,2.77e-06
squad,squad,Superpower Squad,190054.0,0.00030091
konomi-network,kono,Konomi Network,189985.0,0.0051856
huanghuali-token,hlt,Huanghuali Token,189789.0,1.25
axe-cap,axe,Axe Cap,189767.0,0.189962
meveth,meveth,mevETH,189631.0,2218.65
chainaware-ai,aware,ChainAware.ai,189273.0,0.01073711
